分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-04-09,2026-07-21,33-64/南興公園+6/享受生活/父母,inactive,7097,4491,2,,2,1207,actions:leadgen.other,2414,5000,總經費,199,2.804002,1.580272,2026-05-18,2026-06-20
2026-04-09,2026-07-21,"35-65 / 豐原潭子 / 個人儲蓄 製造業 上班族",inactive,1936,1524,1,,,,,470,2000,總經費,47,2.427686,1.270341,2026-05-26,2026-06-06
2026-04-09,2026-07-21,"35-65 / 豐原潭子 / 個人儲蓄 製造業 上班族",inactive,2105,1599,,,1,473,actions:leadgen.other,473,2000,總經費,49,2.327791,1.316448,2026-05-26,2026-06-06
2026-04-09,2026-07-21,30-65/好市多+6/電子工程/商管/教授,inactive,1246,1159,1,,,,,313,300,每日,43,3.451043,1.075065,2026-05-04,進行中
2026-04-09,2026-07-21,25-65/大台中/1%+純房地產興趣(0506調,inactive,4375,3926,2,,1,910,actions:leadgen.other,910,500,每日,149,3.405714,1.114366,2026-05-05,進行中
2026-04-09,2026-07-21,"28-55 / 洲際+4 / 房地產/股票",inactive,11379,8410,,,4,514.5,actions:leadgen.other,2058,300,每日,313,2.750681,1.353032,2026-05-19,進行中
2026-04-09,2026-07-21,"28-55 / 洲際+4 / 年輕人興趣",inactive,9111,6509,2,,3,595,actions:leadgen.other,1785,300,每日,264,2.897596,1.399754,2026-05-19,進行中
2026-04-09,2026-07-21,"28-60 / 竹科 / 科技業/股票",inactive,6663,2931,3,2,1,1501,actions:leadgen.other,1501,300,每日,142,2.131172,2.273286,2026-05-20,進行中
2026-04-09,2026-07-21,"28-60 / 彰市台中市區 / 置產客",inactive,2700,2338,3,,,,,675,300,每日,76,2.814815,1.154833,2026-05-20,進行中
2026-04-09,2026-07-21,"28-60 / 東區太平 / 上班族/成家",inactive,7654,4977,,,2,922.5,actions:leadgen.other,1845,300,每日,192,2.508492,1.537874,2026-05-20,進行中
2026-04-09,2026-07-21,"27-55 / 十期東區 / 餐廳/串流媒體",inactive,2638,2321,,,,,,550,300,每日,72,2.72934,1.136579,2026-05-20,進行中
2026-04-09,2026-07-21,"27-55 / 十期 / 新婚成家教育",inactive,16390,11363,2,2,6,504.83333333,actions:leadgen.other,3029,300,每日,363,2.214765,1.442401,2026-05-20,進行中
2026-04-09,2026-07-21,"28-55 / 洲際+4 / 旅遊/露營",inactive,6670,5035,,,1,1404,actions:leadgen.other,1404,300,每日,147,2.203898,1.324727,2026-05-22,進行中
2026-04-09,2026-07-21,"27-55 / 十期 / 公務員/理財",inactive,6528,4938,,,3,468,actions:leadgen.other,1404,300,每日,138,2.113971,1.321993,2026-05-22,進行中
2026-04-09,2026-07-21,"27-55 / 十期 /金融投資",inactive,5653,3328,,,1,1343,actions:leadgen.other,1343,300,每日,121,2.140456,1.698618,2026-05-23,進行中
2026-04-09,2026-07-21,"30-55 / 洲際+8K / 置產客/雙語/國際學校",inactive,13099,10341,6,2,5,421.2,actions:leadgen.other,2106,300,每日,300,2.290251,1.266705,2026-05-25,進行中
2026-04-09,2026-07-21,"35-60 / 南屯西屯烏日 / 置產客/精品/進口代理",inactive,8589,7058,4,2,3,694.33333333,actions:leadgen.other,2083,300,每日,332,3.865409,1.216917,2026-05-25,進行中
2026-04-09,2026-07-21,"40-65 / 西屯北屯 / 置產客/高爾夫/豪車",inactive,5240,4096,,,1,1067,actions:leadgen.other,1067,300,每日,122,2.328244,1.279297,2026-05-25,進行中
2026-04-09,2026-07-21,"35-60 / 中科 / 工程師/主管(0601擴大)",inactive,16990,10267,2,1,8,381,actions:leadgen.other,3048,250,每日,363,2.136551,1.654816,2026-05-26,進行中
2026-04-09,2026-07-21,"30-55 / 洲際+5 / 投資置產/會計師/政府(0601擴大)",inactive,12817,8495,6,3,8,364.75,actions:leadgen.other,2918,250,每日,305,2.379652,1.50877,2026-05-26,進行中
2026-04-09,2026-07-21,35-60/中科/主管/旅遊/投資置產**,inactive,20451,12634,1,3,11,373.63636364,actions:leadgen.other,4110,250,每日,552,2.699135,1.618727,2026-05-27,進行中
2026-04-09,2026-07-21,"35-60 / 水湳中科 / 置產客/高學歷/生物科技",inactive,4757,3425,,,1,1211,actions:leadgen.other,1211,300,每日,113,2.375447,1.388905,2026-05-28,進行中
2026-04-09,2026-07-21,"30-55 / 洲際+8K / 置產客/自營商/高收職業",inactive,15807,9508,1,,10,309.6,actions:leadgen.other,3096,250,每日,481,3.042956,1.662495,2026-05-28,進行中
2026-04-09,2026-07-21,35-60/洲際+5/主管/旅遊/投資置產,inactive,5052,3333,2,,3,477.33333333,actions:leadgen.other,1432,250,每日,122,2.414885,1.515752,2026-06-01,進行中
2026-04-09,2026-07-21,"30-55 / 洲際+8K / 置產客/高消費",inactive,3872,3312,1,,1,763,actions:leadgen.other,763,250,每日,107,2.76343,1.169082,2026-06-05,進行中
2026-04-09,2026-07-21,35-65/洲際南興/置產客/子女置產,inactive,1809,1641,,,,,,309,250,每日,55,3.040354,1.102377,2026-06-08,進行中
2026-04-09,2026-07-21,30-55/洲際+8/管理/領導力/精品,active,12521,7097,,,9,269.55555556,actions:leadgen.other,2426,200,每日,381,3.042888,1.764267,2026-07-01,進行中
2026-04-09,2026-07-21,28-55/中科逢甲/金融服務/電動車(0721+洲際),active,12265,7856,2,2,9,242.88888889,actions:leadgen.other,2186,200,每日,332,2.70689,1.561227,2026-07-03,進行中
2026-04-09,2026-07-21,"28-55 / 洲際 / 年輕人興趣(0511純洲際",inactive,11627,7879,5,3,6,409.83333333,actions:leadgen.other,2459,3000,總經費,327,2.812419,1.475695,2026-05-05,2026-05-15
2026-04-09,2026-07-21,28-55/北屯潭子/在地剛需,inactive,8224,6149,3,,3,619.66666667,actions:leadgen.other,1859,3000,總經費,249,3.027724,1.337453,2026-05-05,2026-05-15
2026-04-09,2026-07-21,28-55/中科/高科技興趣,inactive,13361,8320,1,,6,406.33333333,actions:leadgen.other,2438,3000,總經費,357,2.671956,1.605889,2026-05-05,2026-05-15
2026-04-09,2026-07-21,"25-55/中清洲際 /零售傳產成家",inactive,2153,1901,,,,,,350,3000,總經費,56,2.601022,1.132562,2026-05-06,2026-05-16
2026-04-09,2026-07-21,28-64/台中+彰化/純房產_高效,inactive,2273,1900,,,,,,417,4000,總經費,82,3.607567,1.196316,2026-05-07,2026-05-17
2026-04-09,2026-07-21,28-64/台中+彰化/純股票_高效,inactive,2249,1950,,,,,,457,4000,總經費,60,2.667852,1.153333,2026-05-07,2026-05-17
2026-04-09,2026-07-21,"30-65 / 74沿線 / 業務 通勤需求 房地產興趣(0511排除IG)",inactive,6831,4903,3,,3,430.33333333,actions:leadgen.other,1291,3000,總經費,184,2.693603,1.393229,2026-05-08,2026-05-18
2026-04-09,2026-07-21,"30-60 / 中清文心 / 二代/自營商",inactive,3694,2797,,,1,717,actions:leadgen.other,717,3000,總經費,95,2.571738,1.320701,2026-05-08,2026-05-19
2026-04-09,2026-07-21,"30-60 / 北屯潭子 / 汽車市場/技師",inactive,4083,3188,,,,,,738,3000,總經費,96,2.351212,1.28074,2026-05-08,2026-05-19
2026-04-09,2026-07-21,"30–50 / 東區北區大里 / 北屯在地換屋首購菁英",inactive,1892,1655,,,,,,320,2500,總經費,47,2.484144,1.143202,2026-05-12,2026-05-23
2026-04-09,2026-07-21,"30–50 / 北區北屯 / 法律相關執業者+運動",inactive,1400,1292,,,,,,338,2500,總經費,47,3.357143,1.083591,2026-05-12,2026-05-23
2026-04-09,2026-07-21,"35-60 / 南屯西屯烏日 / 置產客/常旅行/投資者",inactive,5657,4528,,,1,1243,actions:leadgen.other,1243,300,每日,157,2.775323,1.249337,2026-05-29,進行中
2026-04-09,2026-07-21,"30-55 / 中科 / 置產客/雙語/國際學校",inactive,1991,1702,,,,,,338,300,每日,37,1.858363,1.1698,2026-06-01,進行中
2026-04-09,2026-07-21,30-60/中科水湳/金融科技/投資置產,inactive,8857,5518,,,3,575.33333333,actions:leadgen.other,1726,250,每日,195,2.201648,1.605111,2026-06-04,進行中
2026-04-09,2026-07-21,30-60/中科水湳/投顧高管/置產客(0609改地點),inactive,2104,1679,,,,,,414,250,每日,47,2.23384,1.253127,2026-06-08,進行中
2026-04-09,2026-07-21,30-60/好市多+6/精裝興趣/投資置產,inactive,3521,2952,,,1,687,actions:leadgen.other,687,250,每日,89,2.527691,1.192751,2026-06-09,進行中
2026-04-09,2026-07-21,30-65/洲際+6/置產/醫師/高管,inactive,3780,2727,1,,2,511,actions:leadgen.other,1022,250,每日,127,3.359788,1.386139,2026-06-11,進行中
2026-04-09,2026-07-21,28-55/洲際+6/置產/個人品牌/自媒體,inactive,3493,2721,2,1,3,373.5,actions:leadgen.other,747,250,每日,102,2.920126,1.283719,2026-06-12,進行中
2026-04-09,2026-07-21,28-55/中科逢甲/置產客/自營商/高收職業,inactive,17690,9372,7,7,11,301,actions:leadgen.other,2709,200,每日,493,2.786885,1.887537,2026-06-12,進行中
2026-04-09,2026-07-21,28-55/中科逢甲/科技新貴/旅遊,inactive,29627,13405,5,5,18,314.11764706,actions:leadgen.other,5340,300,每日,920,3.105276,2.210145,2026-06-24,進行中
2026-04-09,2026-07-21,30-55/洲際逢甲/生技/家長/置產,inactive,16452,9082,1,1,8,366.5,actions:leadgen.other,2932,300,每日,576,3.501094,1.811495,2026-07-01,進行中
2026-04-09,2026-07-21,28-55/中科逢甲/父母成家興趣,inactive,6868,4863,1,1,2,602,actions:leadgen.other,1204,250,每日,188,2.737333,1.412297,2026-07-01,進行中
2026-04-09,2026-07-21,30-60/中科潭子/律師興趣/咖啡/電動車,inactive,6758,4983,3,1,1,1494,actions:leadgen.other,1494,3000,總經費,199,2.944658,1.356211,2026-05-13,2026-05-24
2026-04-09,2026-07-21,32-60/水湳+5K/工程師/國外旅遊/收藏/教育,inactive,6476,4529,2,,1,1486,actions:leadgen.other,1486,3000,總經費,138,2.130945,1.429896,2026-05-13,2026-05-24
2026-04-09,2026-07-21,32-60/北屯西屯/雙語教育/出國常客/高級運動,inactive,7961,5778,,,2,734,actions:leadgen.other,1468,3000,總經費,207,2.600176,1.377812,2026-05-13,2026-05-24
2026-04-09,2026-07-21,30-65/中科/金融投資/置產客,inactive,2507,1959,,,,,,520,250,每日,82,3.270842,1.279735,2026-06-11,2026-06-15
