分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,28-55/竹北/工程師/羽球/特斯拉,inactive,3074,1784,,,1,1542,actions:leadgen.other,1542,300,每日,92,2.992843,1.723094,2026-04-22,進行中
2023-06-22,2026-07-22,"33-55 / 竹北 / 公務員換屋族",inactive,2480,1728,,,,,,645,9300,總經費,65,2.620968,1.435185,2026-06-03,2026-07-01
2023-06-22,2026-07-22,30-65/青埔竹北/精品/行業高管,not_delivering,3678,2001,,,2,645,actions:leadgen.other,1290,100,每日,138,3.752039,1.838081,2026-06-24,2026-06-30
2023-06-22,2026-07-22,34-58/東區北區竹北/科技股置產投資者,inactive,1479,783,,,1,1159,actions:leadgen.other,1159,250,每日,22,1.487492,1.888889,2026-07-06,進行中
2023-06-22,2026-07-22,"35-60/ 竹北新竹東區/ 店面投資",not_delivering,20507,6725,9,17,,332.88235294,actions:onsite_conversion.messaging_conversation_started_7d,5659,6000,總經費,757,3.691422,3.049368,2023-06-20,2023-07-07
2023-06-22,2026-07-22,"35-60/ 竹北新竹東區/ 店面投資",inactive,5965,3264,,1,,1368,actions:onsite_conversion.messaging_conversation_started_7d,1368,3000,總經費,152,2.548198,1.827512,2023-07-09,2023-07-19
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 享受生活、設計質感",inactive,9204,3578,6,10,,350,actions:onsite_conversion.messaging_conversation_started_7d,3500,4500,總經費,488,5.302043,2.572387,2023-07-14,2023-07-26
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 享受生活、設計質感",not_delivering,48651,23923,1,,,2.26244344,actions:post_engagement,3000,3000,總經費,1996,4.102691,2.03365,2023-07-20,2023-07-26
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 純房地產",inactive,3084,1426,1,2,,500,actions:onsite_conversion.messaging_conversation_started_7d,1000,1000,總經費,191,6.193256,2.162693,2023-07-21,2023-07-26
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 科技工業ai",not_delivering,3774,1977,1,3,,501.33333333,actions:onsite_conversion.messaging_conversation_started_7d,1504,2000,總經費,182,4.82247,1.908953,2023-07-27,2023-07-31
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 中小企業傳產",not_delivering,4254,2127,1,4,,356.5,actions:onsite_conversion.messaging_conversation_started_7d,1426,2000,總經費,216,5.077574,2,2023-07-27,2023-07-31
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 科技工業ai",inactive,1633,1044,1,1,,552,actions:onsite_conversion.messaging_conversation_started_7d,552,2000,總經費,70,4.286589,1.564176,2023-08-01,2023-08-07
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 中小企業傳產",inactive,5877,2559,5,11,,180.09090909,actions:onsite_conversion.messaging_conversation_started_7d,1981,5000,總經費,394,6.704101,2.2966,2023-08-01,2023-08-31
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 中小企業傳產",inactive,17992,7026,7,4,9,414.11111111,actions:leadgen.other,3727,5500,總經費,988,5.491329,2.560774,2023-08-09,2023-08-31
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 只鎖房產",inactive,2477,1432,3,1,,,,466,2600,總經費,119,4.804199,1.729749,2023-08-15,2023-08-31
2023-06-22,2026-07-22,竹北_老投資客,not_delivering,1080,591,3,,,,,709,5000,總經費,40,3.703704,1.827411,2023-08-15,2023-09-10
2023-06-22,2026-07-22,"(預開) 28–55 / 竹北 新竹市 / 科技走廊置產族(0515調整",inactive,32616,10695,1,,26,321.30769231,actions:leadgen.other,8354,15000,總經費,1009,3.093574,3.049649,2026-04-29,2026-08-01
2023-06-22,2026-07-22,35-55/竹東竹北/竹科中高階主管,inactive,4702,3451,,,4,444.5,actions:leadgen.other,1778,300,每日,154,3.275202,1.362504,2026-06-04,進行中
2023-06-22,2026-07-22,"28–50 / 竹北新竹市 / 數位創業自由接案族",inactive,7800,3726,,,2,1024,actions:leadgen.other,2048,4500,總經費,215,2.75641,2.093398,2026-06-16,2026-07-01
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 區廣+在行銷",not_delivering,8512,3660,5,7,4,600,actions:leadgen.other,2400,2400,總經費,558,6.555451,2.325683,2023-08-23,2023-08-31
2023-06-22,2026-07-22,"新北投資客| 30~55(9/6加入竹科竹北)",inactive,14994,6904,2,9,,616.22222222,actions:onsite_conversion.messaging_conversation_started_7d,5546,7800,總經費,816,5.442177,2.171784,2023-08-28,2023-09-23
2023-06-22,2026-07-22,"30-65 / 竹北 / 通勤工程師",not_delivering,12139,4478,14,26,,107.69230769,actions:onsite_conversion.messaging_conversation_started_7d,2800,2800,總經費,966,7.957822,2.710808,2023-08-30,2023-09-14
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 區廣+在行銷",inactive,7648,2792,,1,6,459.83333333,actions:leadgen.other,2759,4000,總經費,489,6.393828,2.739255,2023-09-01,2023-09-25
2023-06-22,2026-07-22,"28-60 / 林口竹北桃機 / 管理職+自由業",inactive,2689,1394,1,,2,977,actions:leadgen.other,1954,3000,總經費,130,4.834511,1.928981,2023-09-06,2023-09-16
