分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-29,2026-07-29,"30-60 / 豐原車站+3K / 新婚成家",inactive,2972,1688,2,1,,,,452,150,每日,156,5.248991,1.760664,2025-11-24,進行中
2023-06-29,2026-07-29,"35-65+/ 豐原潭子 / 傳產公教人員",inactive,1885,1103,1,,,,,377,1500,總經費,71,3.766578,1.708976,2025-12-06,2025-12-17
2023-06-29,2026-07-29,32-60/豐原潭子中科/台積電/雙薪家庭/理財/旅遊,inactive,7053,4478,1,,1,1164,actions:leadgen.other,1164,400,每日,213,3.019991,1.575034,2026-01-23,進行中
2023-06-29,2026-07-29,28-55/豐原+8/父母+室內裝潢,inactive,6036,3284,1,1,1,1283,actions:leadgen.other,1283,300,每日,229,3.793903,1.838002,2026-01-29,進行中
2023-06-29,2026-07-29,28-55/豐原+6K/製造業(0211調整投放地區,inactive,4757,2921,1,,,,,796,300,每日,108,2.270338,1.628552,2026-02-09,進行中
2023-06-29,2026-07-29,35-55/豐原神岡/工程師/換屋興趣,inactive,6763,3381,,4,,349.75,actions:onsite_conversion.messaging_conversation_started_7d,1399,1400,總經費,250,3.696584,2.000296,2026-02-09,2026-02-17
2023-06-29,2026-07-29,28-55/豐原潭子后里/貓咪/質感居家,inactive,4475,2385,1,,,,,887,250,每日,80,1.78771,1.87631,2026-02-11,進行中
2023-06-29,2026-07-29,"38-65/豐原愛買 南陽路/有錢主婦貴婦3",inactive,1840,1214,,1,,557,actions:onsite_conversion.messaging_conversation_started_7d,557,4860,總經費,143,7.771739,1.515651,2026-03-11,2026-04-05
2023-06-29,2026-07-29,28-55/豐原神岡后里/綠生活愛好/投資/AI,inactive,8655,3126,1,,4,330.75,actions:leadgen.other,1323,100,每日,391,4.51762,2.768714,2026-04-15,進行中
2023-06-29,2026-07-29,30-55/豐原豐洲/工程製造/家庭換屋,inactive,503,360,,,,,,136,200,每日,12,2.385686,1.397222,2026-04-29,進行中
