分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2024-03-22,2026-07-28,"33-60 /新竹青埔 雙北 / 日本興趣",inactive,5997,2703,,,6,375.33333333,actions:leadgen.other,2252,10000,總經費,203,3.385026,2.218646,2024-09-11,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 /常旅行用戶+高收入 - 複本",inactive,2368,980,,,,,,542,2000,總經費,84,3.547297,2.416327,2025-05-29,2026-06-06
2024-03-22,2026-07-28,"35-65 / 青埔+竹科+双北 /新大再行銷(0610微調",not_delivering,7562,3090,2,7,,476.71428571,actions:onsite_conversion.messaging_conversation_started_7d,3337,5000,總經費,334,4.416821,2.447249,2025-06-02,2026-06-07
2024-03-22,2026-07-28,"35-65 / 雙北青埔 / 輕奢日系文青",inactive,92,79,,,,,,6,6000,總經費,0,0,1.164557,2025-06-16,2026-07-18
2024-03-22,2026-07-28,"35-65 / 雙北青埔 / 輕奢日系文青 (跑互動)\",inactive,13338,9337,,,,0.09225148,actions:post_engagement,606,220,每日,62,0.464837,1.42851,2025-06-17,進行中
2024-03-22,2026-07-28,"35-65 / 雙北青埔 / 591房產",inactive,39247,18221,,,,0.09559687,actions:post_engagement,1954,300,每日,184,0.468826,2.153943,2025-06-25,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔中歷 / 老闆高管",inactive,3193,1756,,,,,,699,150,每日,138,4.321954,1.818337,2026-05-01,進行中
2024-03-22,2026-07-28,"35-65 / 青埔竹科 / 金融投資(0603+雙北)",inactive,15398,7608,,,10,472,actions:leadgen.other,4720,200,每日,462,3.00039,2.023922,2026-05-01,進行中
2024-03-22,2026-07-28,"35-65 / 青埔蘆竹 / 經濟/科技",inactive,7885,3690,,,2,648.5,actions:leadgen.other,1297,200,每日,144,1.826252,2.136856,2026-05-05,進行中
2024-03-22,2026-07-28,"35-65 / 青埔+8 / 經濟/科技/旅遊",inactive,2762,1811,,,,,,474,150,每日,53,1.918899,1.525124,2026-05-11,進行中
2024-03-22,2026-07-28,"35-65 / 青埔蘆竹中壢 / 自營/投資/生活/稅(0521改地點)",inactive,11696,5205,,,4,523,actions:leadgen.other,2092,150,每日,196,1.675787,2.24707,2026-05-11,進行中
2024-03-22,2026-07-28,"35-65 / 青埔+8 / 金融投資",inactive,4976,2828,,,1,845,actions:leadgen.other,845,150,每日,86,1.728296,1.759547,2026-05-13,進行中
2024-03-22,2026-07-28,"35-65 / 青埔桃園 / 換屋/投資/高收/稅",inactive,2641,1550,,,,,,370,150,每日,31,1.173798,1.703871,2026-05-19,進行中
2024-03-22,2026-07-28,35-65/青埔桃園/金融/半退休/藝術品(0603+桃園),inactive,8309,3907,,,5,500.4,actions:leadgen.other,2502,150,每日,233,2.804188,2.126696,2026-05-21,進行中
2024-03-22,2026-07-28,30-65/青埔竹北/精品/行業高管,not_delivering,3678,2001,,,2,645,actions:leadgen.other,1290,100,每日,138,3.752039,1.838081,2026-06-24,2026-06-30
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 / 網紅短影音部落客",not_delivering,223,187,,,,,,44,4500,總經費,11,4.932735,1.192513,2024-08-07,2026-06-21
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 /常旅行用戶+高收入",not_delivering,268,211,,,,,,82,4500,總經費,12,4.477612,1.270142,2024-08-07,2026-06-05
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 / 網紅短影音部落客",not_delivering,19389,9740,7,2,,3.81661442,actions:post_engagement,4870,7000,總經費,1898,9.789056,1.990657,2024-09-10,2024-09-21
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 /常旅行用戶+高收入",not_delivering,11275,6448,2,2,,3.73722628,actions:post_engagement,2048,3000,總經費,891,7.902439,1.748604,2024-09-10,2024-09-21
2024-03-22,2026-07-28,"35-65 / 青埔 / 高收入族群",inactive,5640,2090,2,2,,717.5,actions:onsite_conversion.messaging_conversation_started_7d,1435,2000,總經費,354,6.276596,2.698565,2025-03-04,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北 / 國際貿易+旅行",inactive,3903,1664,3,4,,479.25,actions:onsite_conversion.messaging_conversation_started_7d,1917,5000,總經費,243,6.22598,2.345553,2025-03-04,2026-06-05
2024-03-22,2026-07-28,"35-65 / 青埔 / 百貨業+業務",inactive,3715,2276,,,,,,965,5000,總經費,157,4.22611,1.63225,2025-03-12,2026-07-01
2024-03-22,2026-07-28,"35-65 / 青埔 / 有錢人興趣+職業輪廓",not_delivering,21844,8605,4,8,,471.875,actions:onsite_conversion.messaging_conversation_started_7d,3775,4200,總經費,595,2.72386,2.538524,2025-03-14,2026-06-01
2024-03-22,2026-07-28,"35-65 / 國道沿線 / 通勤+高級興趣",inactive,3217,1615,2,3,,450.33333333,actions:onsite_conversion.messaging_conversation_started_7d,1351,4500,總經費,163,5.066832,1.99195,2025-03-14,2026-06-05
2024-03-22,2026-07-28,"35-65 / 青埔+双北 / 銀行業+科技+金融(326調整區域)",not_delivering,12284,5014,6,12,,370.66666667,actions:onsite_conversion.messaging_conversation_started_7d,4448,5000,總經費,543,4.420384,2.44994,2025-03-14,2026-06-05
2024-03-22,2026-07-28,"35-65 / 青埔 /房產591互動",not_delivering,34956,12783,3,1,,3.47995418,actions:post_engagement,3038,150,每日,1891,5.409658,2.734569,2025-03-14,進行中
2024-03-22,2026-07-28,"35-65 / 青埔 / 高階主管+ceo",inactive,3841,2645,1,,,,,538,5000,總經費,100,2.603489,1.452174,2025-03-20,2026-06-01
2024-03-22,2026-07-28,"30-65 / 青埔竹科 / 高級消費興趣(曝光X)",inactive,2,2,,,,,,0,150,每日,0,0,1,2026-06-02,進行中
2024-03-22,2026-07-28,"35-65 / 正青埔 / 高知識軍公教（排除IG）",inactive,2685,1610,,,1,1256,actions:leadgen.other,1256,200,每日,62,2.309125,1.667702,2026-06-02,進行中
2024-03-22,2026-07-28,35-65/林口青埔/誠佳代代木1%,inactive,170,153,,,,,,128,150,每日,11,6.470588,1.111111,2026-06-03,進行中
2024-03-22,2026-07-28,35-65/青埔竹科/科技業/投資,inactive,105,98,,,,,,66,200,每日,5,4.761905,1.071429,2026-06-03,進行中
2024-03-22,2026-07-28,35-65/青埔竹北/法律相關/高總興趣,inactive,1151,759,,,,,,474,150,每日,41,3.56212,1.516469,2026-06-10,進行中
2024-03-22,2026-07-28,35-65/信義大安竹北/通勤高鐵外商,inactive,1625,1083,,,1,666,actions:leadgen.other,666,200,每日,32,1.969231,1.500462,2026-06-10,進行中
2024-03-22,2026-07-28,"30-65 / 青埔竹科 / 高級消費興趣",inactive,4928,2619,1,1,4,611,actions:leadgen.other,1833,150,每日,173,3.510552,1.881634,2026-06-15,2026-06-30
2024-03-22,2026-07-28,30-65/青埔+6/精品名錶/高端度假,inactive,2644,1815,,,1,810,actions:leadgen.other,810,200,每日,78,2.950076,1.456749,2026-06-18,2026-06-30
2024-03-22,2026-07-28,30-65/青埔竹北/金融商品/科技投資,inactive,1857,1507,,,,,,496,200,每日,29,1.561659,1.23225,2026-06-18,2026-06-30
2024-03-22,2026-07-28,"35-65 / 青埔區域 / 貴婦百貨精品",inactive,23219,4847,32,42,,119.83333333,actions:onsite_conversion.messaging_conversation_started_7d,5033,5750,總經費,1548,6.666954,4.790386,2024-03-22,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北地區  / 高鐵高收入族群",inactive,19852,7458,23,43,,117.58139535,actions:onsite_conversion.messaging_conversation_started_7d,5056,5750,總經費,1466,7.384646,2.66184,2024-03-22,2026-06-01
2024-03-22,2026-07-28,"30-65/ 雙北地區 / 高端業務保險",inactive,5916,2749,,2,11,133.27272727,actions:leadgen.other,1466,10000,總經費,302,5.104801,2.152055,2024-03-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 / 科技業+一點投資(4/17調",inactive,33157,7319,,10,66,102.27272727,actions:leadgen.other,6750,10000,總經費,1743,5.256809,4.530264,2024-03-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 雙北地區 / 精品愛旅遊(4/17調",inactive,22553,8167,3,3,17,274.17647059,actions:leadgen.other,4661,10000,總經費,837,3.711258,2.761479,2024-04-01,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /常出國、置產",not_delivering,2187,974,,4,,180,actions:onsite_conversion.messaging_conversation_started_7d,720,2000,總經費,175,8.001829,2.24538,2024-04-17,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北地區  / 夜店富少",not_delivering,5964,3672,,9,,166.44444444,actions:onsite_conversion.messaging_conversation_started_7d,1498,2000,總經費,313,5.248156,1.624183,2024-04-17,2026-06-01
2024-03-22,2026-07-28,35-65/再行銷,inactive,1732,1040,,,5,122.4,actions:leadgen.other,612,10000,總經費,139,8.025404,1.665385,2024-04-19,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 / 科技業+一點投資(4/17調",inactive,24662,6549,9,7,43,145.34883721,actions:leadgen.other,6250,10000,總經費,1176,4.76847,3.765766,2024-04-22,2026-06-01
2024-03-22,2026-07-28,35-65/再行銷,inactive,10332,3641,2,3,20,165.4,actions:leadgen.other,3308,10000,總經費,748,7.239644,2.837682,2024-04-22,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /常出國、置產",inactive,1714,1013,,,,,,424,2000,總經費,119,6.942824,1.692004,2024-04-22,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北地區  / 夜店富少",inactive,1621,1070,,1,,390,actions:onsite_conversion.messaging_conversation_started_7d,390,2000,總經費,81,4.996915,1.514953,2024-04-22,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北地區  / 生活品質+金融業(5/8調",not_delivering,20750,13627,8,18,,326.16666667,actions:onsite_conversion.messaging_conversation_started_7d,5871,6500,總經費,781,3.763855,1.522712,2024-04-24,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /物流業(0503調+竹科",not_delivering,19791,7486,6,25,,233.68,actions:onsite_conversion.messaging_conversation_started_7d,5842,8000,總經費,1096,5.537871,2.643735,2024-04-24,2026-06-01
2024-03-22,2026-07-28,35-65/北部+誠佳+代代木1%,inactive,9090,3521,2,1,16,184.875,actions:leadgen.other,2958,10000,總經費,577,6.347635,2.581653,2024-05-08,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /物流業老闆",not_delivering,22179,7226,10,22,,339,actions:onsite_conversion.messaging_conversation_started_7d,7458,8000,總經費,1339,6.037242,3.069333,2024-05-22,2026-06-01
2024-03-22,2026-07-28,"35-65 / 雙北地區  / 生活品質+金融業",inactive,8833,4585,6,11,,266.81818182,actions:onsite_conversion.messaging_conversation_started_7d,2935,10000,總經費,428,4.845466,1.926499,2024-05-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 / 科技業+一點投資(4/17調",inactive,28075,8833,,2,31,213.22580645,actions:leadgen.other,6610,10000,總經費,928,3.305432,3.178422,2024-05-22,2026-06-01
2024-03-22,2026-07-28,35-65/北部+誠佳+代代木1%,inactive,16961,6408,1,1,28,179.14285714,actions:leadgen.other,5016,10000,總經費,842,4.96433,2.646848,2024-05-22,2026-06-01
2024-03-22,2026-07-28,"28-65 / 北部再行銷",not_delivering,12479,6525,12,21,,214.19047619,actions:onsite_conversion.messaging_conversation_started_7d,4498,10000,總經費,782,6.266528,1.91249,2024-06-05,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 / 金融業+高階(618調",inactive,10877,5606,,1,11,227.27272727,actions:leadgen.other,2500,10000,總經費,289,2.656983,1.940243,2024-06-12,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 /酒精夜生活股票",inactive,4156,2685,,,2,450,actions:leadgen.other,900,10000,總經費,131,3.152069,1.547858,2024-06-18,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 /酒精夜生活股票",inactive,1743,1299,,,,,,408,10000,總經費,46,2.639128,1.341801,2024-06-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 / 金融業+高階(618調",inactive,1649,1199,,,,,,437,10000,總經費,53,3.214069,1.375313,2024-06-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際 / 購物狂+貴婦",inactive,4571,2266,,,,,,1012,10000,總經費,108,2.362722,2.017211,2024-06-24,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /物流業老闆",inactive,10711,4251,,13,,256.61538462,actions:onsite_conversion.messaging_conversation_started_7d,3336,6000,總經費,567,5.293623,2.519642,2024-06-22,2026-06-01
2024-03-22,2026-07-28,"28-65 / 北部再行銷",inactive,4386,1425,8,6,,276.33333333,actions:onsite_conversion.messaging_conversation_started_7d,1658,3000,總經費,324,7.387141,3.077895,2024-06-22,2026-06-01
2024-03-22,2026-07-28,"35-65/ 青埔+竹科 /教育私立雙語",inactive,10095,5702,,,6,464.33333333,actions:leadgen.other,2786,10000,總經費,269,2.664685,1.770431,2024-06-24,2026-06-01
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際+竹科 / 科技業(7/15調整",inactive,31451,9224,2,,21,448.66666667,actions:leadgen.other,9422,10000,總經費,896,2.848876,3.409692,2024-07-01,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 /常旅行用戶+高收入",not_delivering,11553,4903,6,11,,462.27272727,actions:onsite_conversion.messaging_conversation_started_7d,5085,6500,總經費,564,4.881849,2.356312,2024-07-03,2026-06-09
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際+竹科 / 傳統產業+外商",inactive,4640,2264,,,3,459.33333333,actions:leadgen.other,1378,10000,總經費,156,3.362069,2.04947,2024-07-03,2026-06-01
2024-03-22,2026-07-28,"LILI NEW",inactive,26568,7686,2,1,31,254.51612903,actions:leadgen.other,7890,10000,總經費,823,3.097712,3.456674,2024-07-09,2026-06-01
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際+竹科 /百萬業務員",inactive,16051,5639,,1,10,438.4,actions:leadgen.other,4384,10000,總經費,332,2.068407,2.846427,2024-07-10,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔區域 /富二代酒精",inactive,918,506,,,,,,546,2666,總經費,42,4.575163,1.814229,2024-07-18,2026-06-01
2024-03-22,2026-07-28,"35-65 / 青埔+竹科 / 網紅短影音部落客",not_delivering,3322,1632,,4,,252.25,actions:onsite_conversion.messaging_conversation_started_7d,1009,2500,總經費,160,4.816376,2.035539,2024-07-23,2026-06-09
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際+竹科 / 旅行日系精品",inactive,1709,1131,,,1,490,actions:leadgen.other,490,10000,總經費,37,2.165009,1.511052,2024-08-14,2026-06-01
2024-03-22,2026-07-28,"30-65 / 雙北 / 投資業務通勤",inactive,1851,1305,,,,,,453,10000,總經費,41,2.215019,1.418391,2024-08-14,2026-06-01
2024-03-22,2026-07-28,"35-65/ 華泰+大江國際+竹科 / 百萬年薪族群",inactive,5951,3220,1,,2,838.5,actions:leadgen.other,1677,10000,總經費,123,2.06688,1.848137,2024-08-16,2026-06-01
