分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-30,2026-07-30,28-60/西屯南屯南區/醫生,inactive,859,493,1,1,,,,613,200,每日,13,1.513388,1.742394,2025-09-21,進行中
2023-06-30,2026-07-30,"202510_惠田璞悅_高效名單_西屯南屯南區_醫療相關 廣告組合",not_delivering,3952,2900,,,3,738.66666667,actions:leadgen.other,2216,250,每日,73,1.847166,1.362759,2025-10-27,進行中
2023-06-30,2026-07-30,28-55/西屯西區南區/1%+人文品味,not_delivering,2347,1689,1,,2,648,actions:leadgen.other,1296,250,每日,70,2.982531,1.38958,2025-11-13,進行中
2023-06-30,2026-07-30,45-65/大里南區+3K/博弈興趣/精品,not_delivering,45329,18940,2,30,1,325.1,actions:onsite_conversion.messaging_conversation_started_7d,9753,13900,總經費,1087,2.398023,2.393295,2025-11-14,2026-01-04
2023-06-30,2026-07-30,"28-60 / 南區東區大里 /傳產二代",inactive,2784,1982,1,,1,821,actions:leadgen.other,821,4000,總經費,71,2.550287,1.404642,2026-04-08,2026-04-19
2023-06-30,2026-07-30,28-55/烏日南區/自營商/醫療業,inactive,23793,8139,,,7,769.14285714,actions:leadgen.other,5384,300,每日,506,2.126676,2.923332,2026-06-18,進行中
2023-06-30,2026-07-30,"30-58/ 南區+5/ 高收入",inactive,686,542,,,,,,118,2600,總經費,35,5.102041,1.265683,2024-08-22,2024-09-04
2023-06-30,2026-07-30,30-55/烏日南區大慶嶺東/小資首購族/新婚/通勤/購物,inactive,165,131,,,,,,106,1000,總經費,9,5.454545,1.259542,2024-10-18,2024-10-20
2023-06-30,2026-07-30,30-55/南屯西南區/新婚/親子教育/精品-1510,not_delivering,7493,2760,1,1,16,124.9375,actions:leadgen.other,1999,2000,總經費,389,5.191512,2.714855,2024-10-18,2024-11-04
2023-06-30,2026-07-30,南區區域再行銷,inactive,10510,3225,1,1,17,244,actions:leadgen.other,4148,6000,總經費,449,4.272122,3.258915,2024-11-05,2024-12-30
2023-06-30,2026-07-30,"35-65/西屯 水湳 南區/科技 半導體 投資(0414二調)-1510",inactive,22412,8144,5,1,12,583.41666667,actions:leadgen.other,7001,8000,總經費,980,4.372658,2.751965,2025-03-27,2025-07-15
2023-06-30,2026-07-30,"30-55/ 大里南屯南區 / 工程師興趣 / 虛擬貨幣",inactive,1150,756,,,,,,466,5400,總經費,29,2.521739,1.521164,2025-04-21,2025-05-12
2023-06-30,2026-07-30,"30-65/嶺東 烏日 南區/創業者 加盟連鎖店2",inactive,1938,1308,,,,,,755,2800,總經費,34,1.754386,1.481651,2025-05-06,2025-05-14
2023-06-30,2026-07-30,28-55/南屯南區大里/新婚成家/服務業/年輕興趣(0619二調),inactive,36681,8720,1,26,52,218.48076923,actions:leadgen.other,11361,12700,總經費,1112,3.031542,4.206537,2025-05-14,2025-07-01
2023-06-30,2026-07-30,28-60/西屯南屯南區/金融業/成家,inactive,616,369,,,,,,504,5000,總經費,15,2.435065,1.669377,2025-06-21,2025-07-20
2023-06-30,2026-07-30,35-55/西屯南屯南區/企業主/投資置產/主管(0708調),not_delivering,3759,1938,3,2,,303,actions:onsite_conversion.messaging_conversation_started_7d,606,3500,總經費,51,1.356744,1.939628,2025-07-04,2025-07-31
2023-06-30,2026-07-30,"30-60 / 南區西屯南屯 / 醫生+金融高收客群",inactive,7880,5253,1,,6,644.16666667,actions:leadgen.other,3865,200,每日,156,1.979695,1.500095,2025-08-24,進行中
2023-06-30,2026-07-30,28-60/西屯南區太平/影視製作相關,inactive,530,414,,,,,,601,200,每日,25,4.716981,1.280193,2025-09-08,進行中
2023-06-30,2026-07-30,28-55/西屯西區南區/留學/國際家庭,inactive,1027,778,,,,,,734,300,每日,27,2.629017,1.320051,2025-09-15,進行中
2023-06-30,2026-07-30,45-65/大里南區+3K/企業主興趣V2(1113區域微調),inactive,23991,12217,1,10,,421.2,actions:onsite_conversion.messaging_conversation_started_7d,4212,4633,總經費,694,2.892751,1.963739,2025-11-11,2026-01-04
2023-06-30,2026-07-30,40-60/西屯北區南區/退休收租(1211調整,inactive,4822,2679,5,1,2,1325,actions:leadgen.other,2650,250,每日,220,4.562422,1.799925,2025-12-03,進行中
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 年輕人興趣(3/27調整",inactive,40830,15674,16,7,27,305.36,actions:leadgen.other,7634,使用行銷活動預算,0,1045,2.559393,2.604951,2026-03-21,進行中
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 有錢換屋置產",inactive,1355,869,,,,,,231,使用行銷活動預算,0,25,1.845018,1.559264,2026-03-31,進行中
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 菁英教育父母",not_delivering,1784,1214,1,,,,,549,2375,總經費,33,1.849776,1.469522,2026-04-01,2026-04-19
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 科技電動車",inactive,1668,1155,,,,,,424,4000,總經費,32,1.918465,1.444156,2026-04-02,2026-04-19
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 金融投資興趣(0511調整",inactive,11480,5680,1,,6,392.16666667,actions:leadgen.other,2353,3500,總經費,237,2.06446,2.021127,2026-04-02,2026-05-19
2023-06-30,2026-07-30,35-60/興大南區/教授教育(鎖FB)(0609+文森大慶),inactive,50816,14854,5,2,35,357.31428571,actions:leadgen.other,12506,13300,總經費,1403,2.760941,3.421031,2026-04-21,2026-07-20
2023-06-30,2026-07-30,28-60/南區大里/科技/高收入客群,inactive,2529,1495,,,,,,846,300,每日,91,3.59826,1.691639,2026-05-15,2026-05-26
