分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,28-55/烏日彰化/房產/古典興趣,inactive,3456,2421,,,,,,520,300,每日,61,1.765046,1.427509,2026-06-29,進行中
2023-06-22,2026-07-22,28-50/烏日南屯/年輕娛樂,inactive,9949,7171,,,3,527,actions:leadgen.other,1581,300,每日,249,2.502764,1.387394,2026-07-02,進行中
2023-06-22,2026-07-22,28-55/烏日+5/小資家庭,inactive,2702,2132,,,,,,444,300,每日,85,3.145818,1.267355,2026-07-03,進行中
2023-06-22,2026-07-22,30-65/烏日大慶/股票/資產配置,inactive,9241,5488,1,,4,429.5,actions:leadgen.other,1718,250,每日,342,3.700898,1.683856,2026-07-13,進行中
2023-06-22,2026-07-22,28-55/烏日大慶/新婚成家,active,3721,2762,,,,,,645,250,每日,103,2.768073,1.347212,2026-07-15,進行中
2023-06-22,2026-07-22,30-65/烏日+5/591,active,148,144,,,,,,117,300,每日,2,1.351351,1.027778,2026-07-21,進行中
2023-06-22,2026-07-22,32-65/中市烏日彰化/房地產+律師興趣,inactive,2421,1952,,,1,563,actions:leadgen.other,563,2800,總經費,29,1.197852,1.240266,2024-08-06,2024-08-21
2023-06-22,2026-07-22,"30-60 / 中科烏日南屯大里 / 商務金融+美系品牌",inactive,1836,1107,1,1,1,987,actions:leadgen.other,987,3000,總經費,59,3.213508,1.658537,2024-10-01,2024-10-10
2023-06-22,2026-07-22,30-65/彰化大肚烏日/自營商/科技業/保險業(0205調,inactive,17351,6833,7,,11,574,actions:leadgen.other,6314,6400,總經費,731,4.213014,2.539295,2025-02-22,2025-03-21
2023-06-22,2026-07-22,"30-65/大肚 彰化 烏日/工程 機械 企業家 投資",inactive,25116,7083,2,,16,420.6875,actions:leadgen.other,6731,9800,總經費,1082,4.308011,3.545955,2025-03-12,2025-04-21
2023-06-22,2026-07-22,30-60/西屯南屯烏日/農業,inactive,3512,1972,,,2,872.5,actions:leadgen.other,1745,300,每日,117,3.331435,1.780933,2025-09-30,進行中
2023-06-22,2026-07-22,"30-65 / 龍富國美烏日 /旅遊相關國際",inactive,2019,1001,,,,,,902,2100,總經費,26,1.287766,2.016983,2025-11-20,2025-12-04
2023-06-22,2026-07-22,"30-65 / 龍富國美烏日 / 奢侈興趣(1127調整",inactive,775,504,,,,,,487,1050,總經費,6,0.774194,1.537698,2025-11-25,2025-12-04
2023-06-22,2026-07-22,30-55/西屯南屯烏日/傳產/工廠/休旅車,inactive,4806,2754,4,2,6,401.66666667,actions:leadgen.other,2410,200,每日,215,4.473575,1.745098,2025-12-03,進行中
2023-06-22,2026-07-22,30-60/西屯北屯烏日后里/科技業,inactive,1617,1232,,,,,,1153,3000,總經費,57,3.525046,1.3125,2025-12-05,2025-12-15
2023-06-22,2026-07-22,"30-55 / 烏日+南屯 / 董事長總經理",inactive,867,589,,,,,,547,4150,總經費,22,2.537486,1.471986,2025-12-16,2026-01-04
